year,state,yield_bu_acre
2011,Pennsylvania,109.0
2011,Pennsylvania,109.0
2011,Pennsylvania,114.0
2012,Pennsylvania,131.0
2012,Pennsylvania,118.0
2012,Pennsylvania,130.0
2012,Pennsylvania,127.0
2012,Pennsylvania,125.0
2013,Pennsylvania,146.0
2013,Pennsylvania,150.0
2013,Pennsylvania,155.0
2013,Pennsylvania,150.0
2014,Pennsylvania,154.0
2014,Pennsylvania,149.0
2014,Pennsylvania,152.0
2014,Pennsylvania,152.0
2014,Pennsylvania,148.0
2015,Pennsylvania,147.0
2015,Pennsylvania,150.0
2015,Pennsylvania,153.0
2015,Pennsylvania,153.0
2015,Pennsylvania,150.0
2016,Pennsylvania,129.0
2016,Pennsylvania,141.0
2016,Pennsylvania,134.0
2016,Pennsylvania,134.0
2016,Pennsylvania,137.0
2017,Pennsylvania,161.0
2017,Pennsylvania,160.0
2017,Pennsylvania,163.0
2017,Pennsylvania,163.0
2017,Pennsylvania,160.0
2018,Pennsylvania,140.0
2018,Pennsylvania,154.0
2018,Pennsylvania,155.0
2018,Pennsylvania,157.0
2018,Pennsylvania,160.0
2019,Pennsylvania,153.0
2019,Pennsylvania,149.0
2019,Pennsylvania,160.0
2019,Pennsylvania,160.0
2019,Pennsylvania,155.0
2020,Pennsylvania,138.0
2020,Pennsylvania,144.0
2020,Pennsylvania,152.0
2020,Pennsylvania,157.0
2020,Pennsylvania,153.0
2021,Pennsylvania,169.0
2021,Pennsylvania,164.0
2021,Pennsylvania,169.0
2021,Pennsylvania,169.0
2021,Pennsylvania,167.0
2022,Pennsylvania,140.0
2022,Pennsylvania,158.0
2022,Pennsylvania,142.0
2022,Pennsylvania,148.0
2022,Pennsylvania,150.0
2023,Pennsylvania,157.0
2023,Pennsylvania,153.0
2023,Pennsylvania,154.0
2023,Pennsylvania,154.0
2023,Pennsylvania,156.0
2024,Pennsylvania,138.0
2024,Pennsylvania,135.0
2024,Pennsylvania,139.0
2024,Pennsylvania,139.0
2024,Pennsylvania,139.0
2025,Pennsylvania,151.0
2025,Pennsylvania,164.0
2025,Pennsylvania,150.0
2025,Pennsylvania,157.0
2000,South Carolina,65.0
2000,South Carolina,65.0
2000,South Carolina,70.0
2000,South Carolina,70.0
2000,South Carolina,70.0
2001,South Carolina,108.0
2001,South Carolina,95.0
2001,South Carolina,102.0
2001,South Carolina,102.0
2001,South Carolina,100.0
2002,South Carolina,47.0
2002,South Carolina,42.0
2002,South Carolina,35.0
2002,South Carolina,35.0
2002,South Carolina,35.0
2003,South Carolina,105.0
2003,South Carolina,105.0
2003,South Carolina,115.0
2003,South Carolina,112.0
2003,South Carolina,114.0
2004,South Carolina,100.0
2004,South Carolina,94.0
2004,South Carolina,100.0
2004,South Carolina,97.0
2004,South Carolina,95.0
2005,South Carolina,114.0
2005,South Carolina,108.0
2005,South Carolina,107.0
2005,South Carolina,107.0
2005,South Carolina,105.0
2006,South Carolina,110.0
2006,South Carolina,99.0
2006,South Carolina,104.0
2006,South Carolina,108.0
2006,South Carolina,106.0
2007,South Carolina,97.0
2007,South Carolina,100.0
2007,South Carolina,95.0
2007,South Carolina,95.0
2007,South Carolina,100.0
2008,South Carolina,63.0
2008,South Carolina,65.0
2008,South Carolina,54.0
2008,South Carolina,52.0
2008,South Carolina,55.0
2009,South Carolina,111.0
2009,South Carolina,98.0
2009,South Carolina,110.0
2009,South Carolina,110.0
2009,South Carolina,107.0
2010,South Carolina,84.0
2010,South Carolina,97.0
2010,South Carolina,92.0
2010,South Carolina,91.0
2010,South Carolina,99.0
2011,South Carolina,65.0
2011,South Carolina,60.0
2011,South Carolina,55.0
2011,South Carolina,57.0
2011,South Carolina,57.0
2012,South Carolina,122.0
2012,South Carolina,118.0
2012,South Carolina,122.0
2012,South Carolina,122.0
2012,South Carolina,122.0
2013,South Carolina,129.0
2013,South Carolina,124.0
2013,South Carolina,134.0
2013,South Carolina,127.0
2014,South Carolina,117.0
2014,South Carolina,117.0
2014,South Carolina,118.0
2014,South Carolina,118.0
2014,South Carolina,117.0
2015,South Carolina,93.0
2015,South Carolina,113.0
2015,South Carolina,103.0
2015,South Carolina,110.0
2015,South Carolina,107.0
2016,South Carolina,127.0
2016,South Carolina,132.0
2016,South Carolina,135.0
2016,South Carolina,130.0
2016,South Carolina,130.0
2017,South Carolina,136.0
2017,South Carolina,137.0
2017,South Carolina,137.0
2017,South Carolina,135.0
2017,South Carolina,135.0
2018,South Carolina,127.0
2018,South Carolina,127.0
2018,South Carolina,121.0
2018,South Carolina,121.0
2018,South Carolina,124.0
2019,South Carolina,106.0
2019,South Carolina,109.0
2019,South Carolina,105.0
2019,South Carolina,110.0
2019,South Carolina,117.0
2020,South Carolina,132.0
2020,South Carolina,136.0
2020,South Carolina,136.0
2020,South Carolina,136.0
2020,South Carolina,136.0
2021,South Carolina,139.0
2021,South Carolina,134.0
2021,South Carolina,134.0
2021,South Carolina,136.0
2021,South Carolina,134.0
2022,South Carolina,122.0
2022,South Carolina,128.0
2022,South Carolina,123.0
2022,South Carolina,125.0
2022,South Carolina,126.0
2023,South Carolina,150.0
2023,South Carolina,138.0
2023,South Carolina,150.0
2023,South Carolina,147.0
2023,South Carolina,142.0
2024,South Carolina,101.0
2024,South Carolina,95.0
2024,South Carolina,90.0
2024,South Carolina,95.0
2024,South Carolina,90.0
2025,South Carolina,138.0
2025,South Carolina,150.0
2025,South Carolina,155.0
2025,South Carolina,150.0
2000,South Dakota,112.0
2000,South Dakota,100.0
2000,South Dakota,108.0
2000,South Dakota,108.0
2000,South Dakota,108.0
2001,South Dakota,109.0
2001,South Dakota,120.0
2001,South Dakota,114.0
2001,South Dakota,116.0
2001,South Dakota,116.0
2002,South Dakota,95.0
2002,South Dakota,95.0
2002,South Dakota,95.0
2002,South Dakota,95.0
2002,South Dakota,97.0
2003,South Dakota,111.0
2003,South Dakota,110.0
2003,South Dakota,105.0
2003,South Dakota,105.0
2003,South Dakota,105.0
2004,South Dakota,130.0
2004,South Dakota,118.0
2004,South Dakota,127.0
2004,South Dakota,120.0
2004,South Dakota,118.0
2005,South Dakota,119.0
2005,South Dakota,120.0
2005,South Dakota,123.0
2005,South Dakota,118.0
2005,South Dakota,116.0
2006,South Dakota,97.0
2006,South Dakota,100.0
2006,South Dakota,107.0
2006,South Dakota,105.0
2006,South Dakota,105.0
2007,South Dakota,121.0
2007,South Dakota,117.0
2007,South Dakota,125.0
2007,South Dakota,128.0
2007,South Dakota,124.0
2008,South Dakota,133.0
2008,South Dakota,135.0
2008,South Dakota,129.0
2008,South Dakota,132.0
2008,South Dakota,135.0
2009,South Dakota,151.0
2009,South Dakota,141.0
2009,South Dakota,150.0
2009,South Dakota,150.0
2009,South Dakota,147.0
2010,South Dakota,135.0
2010,South Dakota,148.0
2010,South Dakota,140.0
2010,South Dakota,145.0
2010,South Dakota,145.0
2011,South Dakota,132.0
2011,South Dakota,141.0
2011,South Dakota,135.0
2011,South Dakota,139.0
2011,South Dakota,138.0
2012,South Dakota,101.0
2012,South Dakota,98.0
2012,South Dakota,94.0
2012,South Dakota,94.0
2012,South Dakota,96.0
2013,South Dakota,137.0
2013,South Dakota,138.0
2013,South Dakota,145.0
2013,South Dakota,145.0
2014,South Dakota,148.0
2014,South Dakota,139.0
2014,South Dakota,151.0
2014,South Dakota,151.0
2014,South Dakota,148.0
2015,South Dakota,159.0
2015,South Dakota,160.0
2015,South Dakota,162.0
2015,South Dakota,161.0
2015,South Dakota,159.0
2016,South Dakota,161.0
2016,South Dakota,147.0
2016,South Dakota,148.0
2016,South Dakota,145.0
2016,South Dakota,142.0
2017,South Dakota,145.0
2017,South Dakota,140.0
2017,South Dakota,150.0
2017,South Dakota,147.0
2017,South Dakota,145.0
2018,South Dakota,160.0
2018,South Dakota,170.0
2018,South Dakota,166.0
2018,South Dakota,172.0
2018,South Dakota,173.0
2019,South Dakota,144.0
2019,South Dakota,157.0
2019,South Dakota,151.0
2019,South Dakota,154.0
2019,South Dakota,156.0
2020,South Dakota,162.0
2020,South Dakota,167.0
2020,South Dakota,165.0
2020,South Dakota,165.0
2020,South Dakota,168.0
2021,South Dakota,134.0
2021,South Dakota,133.0
2021,South Dakota,137.0
2021,South Dakota,133.0
2021,South Dakota,133.0
2022,South Dakota,132.0
2022,South Dakota,147.0
2022,South Dakota,125.0
2022,South Dakota,130.0
2022,South Dakota,138.0
2023,South Dakota,152.0
2023,South Dakota,145.0
2023,South Dakota,152.0
2023,South Dakota,147.0
2023,South Dakota,146.0
2024,South Dakota,164.0
2024,South Dakota,162.0
2024,South Dakota,166.0
2024,South Dakota,163.0
2024,South Dakota,163.0
2025,South Dakota,171.0
2025,South Dakota,168.0
2025,South Dakota,173.0
2025,South Dakota,167.0
2000,Tennessee,114.0
2000,Tennessee,108.0
2000,Tennessee,112.0
2000,Tennessee,109.0
2000,Tennessee,108.0
2001,Tennessee,132.0
2001,Tennessee,122.0
2001,Tennessee,133.0
2001,Tennessee,132.0
2001,Tennessee,127.0
2002,Tennessee,107.0
2002,Tennessee,110.0
2002,Tennessee,106.0
2002,Tennessee,107.0
2002,Tennessee,106.0
2003,Tennessee,131.0
2003,Tennessee,120.0
2003,Tennessee,134.0
2003,Tennessee,132.0
2003,Tennessee,130.0
2004,Tennessee,140.0
2004,Tennessee,138.0
2004,Tennessee,140.0
2004,Tennessee,140.0
2004,Tennessee,140.0
2005,Tennessee,130.0
2005,Tennessee,128.0
2005,Tennessee,130.0
2005,Tennessee,130.0
2005,Tennessee,124.0
2006,Tennessee,125.0
2006,Tennessee,120.0
2006,Tennessee,125.0
2006,Tennessee,125.0
2006,Tennessee,120.0
2007,Tennessee,106.0
2007,Tennessee,95.0
2007,Tennessee,108.0
2007,Tennessee,106.0
2007,Tennessee,100.0
2008,Tennessee,118.0
2008,Tennessee,118.0
2008,Tennessee,115.0
2008,Tennessee,111.0
2008,Tennessee,115.0
2009,Tennessee,148.0
2009,Tennessee,135.0
2009,Tennessee,139.0
2009,Tennessee,136.0
2009,Tennessee,135.0
2010,Tennessee,117.0
2010,Tennessee,125.0
2010,Tennessee,115.0
2010,Tennessee,117.0
2010,Tennessee,122.0
2011,Tennessee,131.0
2011,Tennessee,136.0
2011,Tennessee,136.0
2011,Tennessee,137.0
2011,Tennessee,137.0
2012,Tennessee,85.0
2012,Tennessee,82.0
2012,Tennessee,89.0
2012,Tennessee,89.0
2012,Tennessee,87.0
2013,Tennessee,156.0
2013,Tennessee,146.0
2013,Tennessee,156.0
2013,Tennessee,152.0
2014,Tennessee,168.0
2014,Tennessee,150.0
2014,Tennessee,165.0
2014,Tennessee,160.0
2014,Tennessee,152.0
2015,Tennessee,160.0
2015,Tennessee,165.0
2015,Tennessee,160.0
2015,Tennessee,165.0
2015,Tennessee,165.0
2016,Tennessee,151.0
2016,Tennessee,155.0
2016,Tennessee,148.0
2016,Tennessee,148.0
2016,Tennessee,150.0
2017,Tennessee,171.0
2017,Tennessee,166.0
2017,Tennessee,171.0
2017,Tennessee,170.0
2017,Tennessee,168.0
2018,Tennessee,168.0
2018,Tennessee,174.0
2018,Tennessee,173.0
2018,Tennessee,174.0
2018,Tennessee,174.0
2019,Tennessee,177.0
2019,Tennessee,174.0
2019,Tennessee,174.0
2019,Tennessee,175.0
2019,Tennessee,175.0
2020,Tennessee,170.0
2020,Tennessee,178.0
2020,Tennessee,165.0
2020,Tennessee,169.0
2020,Tennessee,174.0
2021,Tennessee,170.0
2021,Tennessee,173.0
2021,Tennessee,171.0
2021,Tennessee,170.0
2021,Tennessee,172.0
2022,Tennessee,130.0
2022,Tennessee,130.0
2022,Tennessee,130.0
2022,Tennessee,126.0
2022,Tennessee,127.0
2023,Tennessee,173.0
2023,Tennessee,172.0
2023,Tennessee,177.0
2023,Tennessee,173.0
2023,Tennessee,173.0
2024,Tennessee,152.0
2024,Tennessee,160.0
2024,Tennessee,153.0
2024,Tennessee,153.0
2024,Tennessee,153.0
2025,Tennessee,162.0
2025,Tennessee,182.0
2025,Tennessee,160.0
2025,Tennessee,175.0
2000,Texas,124.0
2000,Texas,135.0
2000,Texas,128.0
2000,Texas,132.0
2000,Texas,132.0
2001,Texas,118.0
2001,Texas,105.0
2001,Texas,115.0
2001,Texas,115.0
2001,Texas,115.0
2002,Texas,113.0
2002,Texas,105.0
2002,Texas,110.0
2002,Texas,110.0
2002,Texas,108.0
2003,Texas,118.0
2003,Texas,112.0
2003,Texas,111.0
2003,Texas,111.0
2003,Texas,111.0
2004,Texas,139.0
2004,Texas,130.0
2004,Texas,135.0
2004,Texas,133.0
2004,Texas,130.0
2005,Texas,114.0
2005,Texas,124.0
2005,Texas,120.0
2005,Texas,120.0
2005,Texas,120.0
2006,Texas,121.0
2006,Texas,108.0
2006,Texas,116.0
2006,Texas,116.0
2006,Texas,116.0
2007,Texas,148.0
2007,Texas,142.0
2007,Texas,150.0
2007,Texas,144.0
2007,Texas,144.0
2008,Texas,118.0
2008,Texas,126.0
2008,Texas,129.0
2008,Texas,127.0
2008,Texas,124.0
2009,Texas,124.0
2009,Texas,125.0
2009,Texas,130.0
2009,Texas,130.0
2009,Texas,125.0
2010,Texas,144.0
2010,Texas,140.0
2010,Texas,143.0
2010,Texas,140.0
2010,Texas,140.0
2011,Texas,91.0
2011,Texas,112.0
2011,Texas,105.0
2011,Texas,112.0
2011,Texas,112.0
2012,Texas,129.0
2012,Texas,150.0
2012,Texas,140.0
2012,Texas,145.0
2012,Texas,152.0
2013,Texas,136.0
2013,Texas,138.0
2013,Texas,138.0
2013,Texas,138.0
2014,Texas,148.0
2014,Texas,144.0
2014,Texas,148.0
2014,Texas,148.0
2014,Texas,147.0
2015,Texas,135.0
2015,Texas,143.0
2015,Texas,143.0
2015,Texas,143.0
2015,Texas,143.0
2016,Texas,127.0
2016,Texas,130.0
2016,Texas,124.0
2016,Texas,124.0
2016,Texas,130.0
2017,Texas,140.0
2017,Texas,132.0
2017,Texas,142.0
2017,Texas,142.0
2017,Texas,140.0
2018,Texas,108.0
2018,Texas,115.0
2018,Texas,113.0
2018,Texas,107.0
2018,Texas,105.0
2019,Texas,133.0
2019,Texas,145.0
2019,Texas,137.0
2019,Texas,142.0
2019,Texas,140.0
2020,Texas,128.0
2020,Texas,138.0
2020,Texas,139.0
2020,Texas,139.0
2020,Texas,138.0
2021,Texas,128.0
2021,Texas,145.0
2021,Texas,140.0
2021,Texas,140.0
2021,Texas,140.0
2022,Texas,95.0
2022,Texas,120.0
2022,Texas,94.0
2022,Texas,100.0
2022,Texas,104.0
2023,Texas,122.0
2023,Texas,133.0
2023,Texas,130.0
2023,Texas,130.0
2023,Texas,132.0
2024,Texas,112.0
2024,Texas,117.0
2024,Texas,112.0
2024,Texas,121.0
2024,Texas,121.0
2025,Texas,135.0
2025,Texas,120.0
2025,Texas,129.0
2025,Texas,122.0
2000,Utah,144.0
2001,Utah,142.0
2002,Utah,142.0
2003,Utah,155.0
2004,Utah,155.0
2005,Utah,163.0
2006,Utah,157.0
2007,Utah,150.0
2008,Utah,157.0
2009,Utah,150.0
2010,Utah,178.0
2011,Utah,164.0
2012,Utah,167.0
2013,Utah,170.0
2014,Utah,160.0
2015,Utah,173.0
2016,Utah,175.0
2017,Utah,176.0
2018,Utah,182.0
2019,Utah,143.0
2020,Utah,149.0
2021,Utah,179.0
2022,Utah,165.0
2023,Utah,185.0
2024,Utah,167.0
2025,Utah,172.0
2000,Virginia,146.0
2000,Virginia,130.0
2000,Virginia,140.0
2000,Virginia,140.0
2000,Virginia,135.0
2001,Virginia,123.0
2001,Virginia,108.0
2001,Virginia,118.0
2001,Virginia,121.0
2001,Virginia,114.0
2002,Virginia,68.0
2002,Virginia,89.0
2002,Virginia,68.0
2002,Virginia,73.0
2002,Virginia,73.0
2003,Virginia,115.0
2003,Virginia,125.0
2003,Virginia,125.0
2003,Virginia,130.0
2003,Virginia,130.0
2004,Virginia,145.0
2004,Virginia,137.0
2004,Virginia,147.0
2004,Virginia,145.0
2004,Virginia,143.0
2005,Virginia,118.0
2005,Virginia,122.0
2005,Virginia,124.0
2005,Virginia,124.0
2005,Virginia,124.0
2006,Virginia,120.0
2006,Virginia,130.0
2006,Virginia,123.0
2006,Virginia,125.0
2006,Virginia,125.0
2007,Virginia,86.0
2007,Virginia,80.0
2007,Virginia,85.0
2007,Virginia,80.0
2007,Virginia,80.0
2008,Virginia,108.0
2008,Virginia,104.0
2008,Virginia,101.0
2008,Virginia,99.0
2008,Virginia,104.0
2009,Virginia,131.0
2009,Virginia,120.0
2009,Virginia,130.0
2009,Virginia,128.0
2009,Virginia,125.0
2010,Virginia,67.0
2010,Virginia,65.0
2010,Virginia,60.0
2010,Virginia,56.0
2010,Virginia,65.0
2011,Virginia,118.0
2011,Virginia,116.0
2011,Virginia,119.0
2011,Virginia,119.0
2011,Virginia,124.0
2012,Virginia,103.0
2012,Virginia,91.0
2012,Virginia,95.0
2012,Virginia,95.0
2012,Virginia,95.0
2013,Virginia,154.0
2013,Virginia,145.0
2013,Virginia,150.0
2013,Virginia,145.0
2014,Virginia,145.0
2014,Virginia,140.0
2014,Virginia,142.0
2014,Virginia,142.0
2014,Virginia,143.0
2015,Virginia,161.0
2015,Virginia,157.0
2015,Virginia,160.0
2015,Virginia,162.0
2015,Virginia,157.0
2016,Virginia,148.0
2016,Virginia,151.0
2016,Virginia,153.0
2016,Virginia,158.0
2016,Virginia,157.0
2017,Virginia,140.0
2017,Virginia,140.0
2017,Virginia,154.0
2017,Virginia,152.0
2017,Virginia,140.0
2018,Virginia,146.0
2018,Virginia,148.0
2018,Virginia,148.0
2018,Virginia,148.0
2018,Virginia,148.0
2019,Virginia,144.0
2019,Virginia,147.0
2019,Virginia,140.0
2019,Virginia,148.0
2019,Virginia,149.0
2020,Virginia,122.0
2020,Virginia,132.0
2020,Virginia,131.0
2020,Virginia,136.0
2020,Virginia,132.0
2021,Virginia,160.0
2021,Virginia,150.0
2021,Virginia,155.0
2021,Virginia,155.0
2021,Virginia,149.0
2022,Virginia,167.0
2022,Virginia,160.0
2022,Virginia,164.0
2022,Virginia,161.0
2022,Virginia,162.0
2023,Virginia,157.0
2023,Virginia,156.0
2023,Virginia,154.0
2023,Virginia,152.0
2023,Virginia,150.0
2024,Virginia,114.0
2024,Virginia,100.0
2024,Virginia,95.0
2024,Virginia,103.0
2024,Virginia,100.0
2025,Virginia,168.0
2025,Virginia,173.0
2025,Virginia,175.0
2025,Virginia,173.0
2000,Washington,185.0
2000,Washington,190.0
2000,Washington,185.0
2000,Washington,185.0
2000,Washington,185.0
2001,Washington,190.0
2001,Washington,175.0
2001,Washington,175.0
2001,Washington,175.0
2001,Washington,175.0
2002,Washington,190.0
2002,Washington,190.0
2002,Washington,190.0
2002,Washington,190.0
2002,Washington,190.0
2003,Washington,195.0
2003,Washington,195.0
2003,Washington,195.0
2003,Washington,195.0
2003,Washington,195.0
2004,Washington,200.0
2004,Washington,195.0
2004,Washington,200.0
2004,Washington,200.0
2004,Washington,195.0
2005,Washington,205.0
2005,Washington,190.0
2005,Washington,205.0
2005,Washington,200.0
2005,Washington,195.0
2006,Washington,210.0
2006,Washington,210.0
2006,Washington,215.0
2006,Washington,210.0
2006,Washington,210.0
2007,Washington,210.0
2007,Washington,210.0
2007,Washington,210.0
2007,Washington,210.0
2007,Washington,210.0
2008,Washington,205.0
2008,Washington,210.0
2008,Washington,210.0
2008,Washington,210.0
2008,Washington,210.0
2009,Washington,215.0
2009,Washington,200.0
2009,Washington,210.0
2009,Washington,205.0
2009,Washington,205.0
2010,Washington,205.0
2010,Washington,220.0
2010,Washington,200.0
2010,Washington,205.0
2010,Washington,210.0
2011,Washington,225.0
2011,Washington,210.0
2011,Washington,210.0
2011,Washington,210.0
2011,Washington,215.0
2012,Washington,215.0
2012,Washington,225.0
2012,Washington,215.0
2012,Washington,210.0
2012,Washington,215.0
2013,Washington,215.0
2013,Washington,215.0
2013,Washington,210.0
2013,Washington,215.0
2014,Washington,215.0
2014,Washington,210.0
2014,Washington,215.0
2014,Washington,215.0
2014,Washington,210.0
2015,Washington,215.0
2015,Washington,220.0
2015,Washington,220.0
2015,Washington,220.0
2015,Washington,220.0
2016,Washington,235.0
2016,Washington,225.0
2016,Washington,235.0
2016,Washington,230.0
2016,Washington,225.0
2017,Washington,225.0
2017,Washington,220.0
2017,Washington,225.0
2017,Washington,230.0
2017,Washington,230.0
2018,Washington,220.0
2018,Washington,210.0
2018,Washington,225.0
2018,Washington,230.0
2018,Washington,225.0
2019,Washington,237.0
2019,Washington,210.0
2019,Washington,210.0
2019,Washington,210.0
2019,Washington,200.0
2020,Washington,228.0
2020,Washington,240.0
2020,Washington,240.0
2020,Washington,240.0
2020,Washington,240.0
2021,Washington,248.0
2021,Washington,225.0
2021,Washington,225.0
2021,Washington,225.0
2021,Washington,215.0
2022,Washington,220.0
2022,Washington,255.0
2022,Washington,250.0
2022,Washington,240.0
2022,Washington,225.0
2023,Washington,240.0
2023,Washington,210.0
2023,Washington,235.0
2023,Washington,230.0
2023,Washington,220.0
2024,Washington,235.0
2024,Washington,250.0
2024,Washington,235.0
2024,Washington,235.0
2024,Washington,240.0
2025,Washington,251.0
2025,Washington,235.0
2025,Washington,231.0
2025,Washington,235.0
2000,West Virginia,130.0
2001,West Virginia,120.0
2002,West Virginia,105.0
2003,West Virginia,115.0
2004,West Virginia,131.0
2005,West Virginia,109.0
2006,West Virginia,120.0
2007,West Virginia,111.0
2008,West Virginia,130.0
2009,West Virginia,126.0
2010,West Virginia,90.0
2011,West Virginia,114.0
2012,West Virginia,128.0
2013,West Virginia,147.0
2014,West Virginia,149.0
2015,West Virginia,148.0
2016,West Virginia,145.0
2017,West Virginia,152.0
2018,West Virginia,152.0
2019,West Virginia,165.0
2020,West Virginia,144.0
2021,West Virginia,144.0
2022,West Virginia,168.0
2023,West Virginia,145.0
2024,West Virginia,110.0
2025,West Virginia,153.0
2000,Wisconsin,132.0
2000,Wisconsin,137.0
2000,Wisconsin,132.0
2000,Wisconsin,136.0
2000,Wisconsin,140.0
2001,Wisconsin,127.0
2001,Wisconsin,122.0
2001,Wisconsin,131.0
2001,Wisconsin,128.0
2001,Wisconsin,122.0
2002,Wisconsin,135.0
2002,Wisconsin,129.0
2002,Wisconsin,130.0
2002,Wisconsin,130.0
2002,Wisconsin,130.0
2003,Wisconsin,129.0
2003,Wisconsin,138.0
2003,Wisconsin,132.0
2003,Wisconsin,134.0
2003,Wisconsin,131.0
2004,Wisconsin,136.0
2004,Wisconsin,130.0
2004,Wisconsin,136.0
2004,Wisconsin,136.0
2004,Wisconsin,127.0
2005,Wisconsin,148.0
2005,Wisconsin,130.0
2005,Wisconsin,150.0
2005,Wisconsin,138.0
2005,Wisconsin,136.0
2006,Wisconsin,143.0
2006,Wisconsin,149.0
2006,Wisconsin,151.0
2006,Wisconsin,151.0
2006,Wisconsin,151.0
2007,Wisconsin,135.0
2007,Wisconsin,145.0
2007,Wisconsin,140.0
2007,Wisconsin,145.0
2007,Wisconsin,148.0
2008,Wisconsin,137.0
2008,Wisconsin,141.0
2008,Wisconsin,137.0
2008,Wisconsin,139.0
2008,Wisconsin,137.0
2009,Wisconsin,153.0
2009,Wisconsin,135.0
2009,Wisconsin,146.0
2009,Wisconsin,144.0
2009,Wisconsin,137.0
2010,Wisconsin,162.0
2010,Wisconsin,159.0
2010,Wisconsin,162.0
2010,Wisconsin,162.0
2010,Wisconsin,159.0
2011,Wisconsin,155.0
2011,Wisconsin,159.0
2011,Wisconsin,160.0
2011,Wisconsin,160.0
2011,Wisconsin,157.0
2012,Wisconsin,120.0
2012,Wisconsin,132.0
2012,Wisconsin,125.0
2012,Wisconsin,127.0
2012,Wisconsin,130.0
2013,Wisconsin,145.0
2013,Wisconsin,144.0
2013,Wisconsin,145.0
2013,Wisconsin,143.0
2014,Wisconsin,156.0
2014,Wisconsin,156.0
2014,Wisconsin,162.0
2014,Wisconsin,162.0
2014,Wisconsin,162.0
2015,Wisconsin,164.0
2015,Wisconsin,163.0
2015,Wisconsin,165.0
2015,Wisconsin,164.0
2015,Wisconsin,162.0
2016,Wisconsin,178.0
2016,Wisconsin,173.0
2016,Wisconsin,180.0
2016,Wisconsin,177.0
2016,Wisconsin,175.0
2017,Wisconsin,174.0
2017,Wisconsin,162.0
2017,Wisconsin,168.0
2017,Wisconsin,164.0
2017,Wisconsin,162.0
2018,Wisconsin,172.0
2018,Wisconsin,177.0
2018,Wisconsin,177.0
2018,Wisconsin,179.0
2018,Wisconsin,179.0
2019,Wisconsin,166.0
2019,Wisconsin,165.0
2019,Wisconsin,163.0
2019,Wisconsin,163.0
2019,Wisconsin,163.0
2020,Wisconsin,173.0
2020,Wisconsin,181.0
2020,Wisconsin,184.0
2020,Wisconsin,186.0
2020,Wisconsin,182.0
2021,Wisconsin,180.0
2021,Wisconsin,167.0
2021,Wisconsin,172.0
2021,Wisconsin,172.0
2021,Wisconsin,172.0
2022,Wisconsin,180.0
2022,Wisconsin,185.0
2022,Wisconsin,182.0
2022,Wisconsin,182.0
2022,Wisconsin,183.0
2023,Wisconsin,176.0
2023,Wisconsin,166.0
2023,Wisconsin,171.0
2023,Wisconsin,165.0
2023,Wisconsin,165.0
2024,Wisconsin,174.0
2024,Wisconsin,183.0
2024,Wisconsin,181.0
2024,Wisconsin,182.0
2024,Wisconsin,182.0
2025,Wisconsin,188.0
2025,Wisconsin,185.0
2025,Wisconsin,183.0
2025,Wisconsin,184.0
2000,Wyoming,132.0
2001,Wyoming,125.0
2002,Wyoming,119.0
2003,Wyoming,129.0
2004,Wyoming,131.0
2005,Wyoming,140.0
2006,Wyoming,129.0
2007,Wyoming,129.0
2008,Wyoming,134.0
2009,Wyoming,140.0
2010,Wyoming,123.0
2011,Wyoming,130.0
2012,Wyoming,142.0
2013,Wyoming,127.0
2014,Wyoming,138.0
2015,Wyoming,159.0
2016,Wyoming,147.0
2017,Wyoming,155.0
2018,Wyoming,164.0
2019,Wyoming,123.0
2020,Wyoming,122.0
2021,Wyoming,132.0
2022,Wyoming,153.0
2023,Wyoming,153.0
2024,Wyoming,155.0
2025,Wyoming,145.0
